직업명,직무만족_급여,직무만족_승진,직무만족_상사,직무만족_동료,직무만족_전반적,합계
버스운전원,4,3,3,3,3,16
버스운전원,3,9,4,4,4,24
버스운전원,3,9,2,2,3,19
버스운전원,3,9,2,4,3,21
버스운전원,3,2,3,4,3,15
버스운전원,5,9,9,9,5,37
버스운전원,4,9,9,4,4,30
버스운전원,4,9,9,9,4,35
버스운전원,3,3,3,4,4,17
버스운전원,3,3,3,3,3,15
버스운전원,1,9,3,5,2,20
버스운전원,3,3,3,4,4,17
버스운전원,3,2,3,4,3,15
버스운전원,3,3,3,4,4,17
버스운전원,3,9,9,9,3,33
버스운전원,3,9,9,9,3,33
버스운전원,2,9,9,9,2,31
버스운전원,3,1,2,4,3,13
버스운전원,3,2,3,4,3,15
버스운전원,3,2,3,3,3,14
버스운전원,3,9,3,3,3,21
버스운전원,3,9,2,4,3,21
버스운전원,3,3,2,4,3,15
버스운전원,4,5,4,5,4,22
버스운전원,4,3,4,5,4,20
버스운전원,4,3,4,5,4,20
버스운전원,4,9,4,5,4,26
버스운전원,4,9,5,5,4,27
버스운전원,4,9,4,5,4,26
버스운전원,3,2,3,5,3,16
화물차·특수차 운전원,3,9,9,3,3,27
화물차·특수차 운전원,3,2,3,4,3,15
화물차·특수차 운전원,3,9,9,4,3,28
화물차·특수차 운전원,3,9,4,9,3,28
화물차·특수차 운전원,3,9,9,9,3,33
화물차·특수차 운전원,4,9,9,9,4,35
화물차·특수차 운전원,4,9,4,4,4,25
화물차·특수차 운전원,4,9,9,9,4,35
화물차·특수차 운전원,4,9,9,9,4,35
화물차·특수차 운전원,3,9,9,3,3,27
화물차·특수차 운전원,2,9,9,9,2,31
화물차·특수차 운전원,3,9,9,9,3,33
화물차·특수차 운전원,3,9,9,9,3,33
화물차·특수차 운전원,2,9,9,9,3,32
화물차·특수차 운전원,3,9,9,9,3,33
화물차·특수차 운전원,2,9,9,9,3,32
화물차·특수차 운전원,4,3,3,3,4,17
화물차·특수차 운전원,4,9,3,3,4,23
화물차·특수차 운전원,3,9,3,3,3,21
화물차·특수차 운전원,3,9,3,4,3,22
화물차·특수차 운전원,3,3,2,3,3,14
화물차·특수차 운전원,3,9,3,3,4,22
화물차·특수차 운전원,4,9,9,3,4,29
화물차·특수차 운전원,3,9,9,3,3,27
화물차·특수차 운전원,3,9,9,3,3,27
화물차·특수차 운전원,4,9,9,4,4,30
화물차·특수차 운전원,5,9,9,5,5,33
화물차·특수차 운전원,5,9,9,5,5,33
화물차·특수차 운전원,3,4,4,3,3,17
화물차·특수차 운전원,4,4,3,4,4,19
크레인 및 호이스트운전원,4,4,4,3,4,19
크레인 및 호이스트운전원,4,4,4,3,3,18
크레인 및 호이스트운전원,4,4,4,3,4,19
크레인 및 호이스트운전원,4,4,4,3,3,18
크레인 및 호이스트운전원,4,4,4,3,4,19
크레인 및 호이스트운전원,4,3,4,4,4,19
크레인 및 호이스트운전원,4,2,4,4,4,18
크레인 및 호이스트운전원,4,3,4,4,3,18
크레인 및 호이스트운전원,4,3,3,3,3,16
크레인 및 호이스트운전원,4,3,4,4,4,19
크레인 및 호이스트운전원,4,4,5,4,4,21
크레인 및 호이스트운전원,4,4,4,5,4,21
크레인 및 호이스트운전원,4,4,4,3,4,19
크레인 및 호이스트운전원,4,3,4,3,4,18
크레인 및 호이스트운전원,4,3,3,4,4,18
크레인 및 호이스트운전원,3,9,9,9,3,33
크레인 및 호이스트운전원,3,9,9,9,3,33
크레인 및 호이스트운전원,4,9,9,9,4,35
크레인 및 호이스트운전원,2,9,9,9,2,31
크레인 및 호이스트운전원,3,9,9,9,3,33
크레인 및 호이스트운전원,3,9,9,9,3,33
크레인 및 호이스트운전원,3,3,4,3,3,16
크레인 및 호이스트운전원,3,4,4,3,3,17
크레인 및 호이스트운전원,3,3,4,4,3,17
크레인 및 호이스트운전원,4,4,4,4,4,20
크레인 및 호이스트운전원,4,4,4,4,4,20
크레인 및 호이스트운전원,4,9,9,9,4,35
크레인 및 호이스트운전원,3,9,9,3,3,27
크레인 및 호이스트운전원,2,9,3,3,3,20
크레인 및 호이스트운전원,3,9,4,4,4,24
크레인 및 호이스트운전원,4,3,3,4,4,18
크레인 및 호이스트운전원,2,2,3,3,3,13
크레인 및 호이스트운전원,4,2,3,4,4,17
지게차운전원,3,3,3,4,3,16
지게차운전원,3,4,3,4,4,18
지게차운전원,2,1,2,3,2,10
지게차운전원,4,3,2,4,3,16
지게차운전원,2,3,4,5,4,18
지게차운전원,4,5,4,4,5,22
지게차운전원,4,3,4,4,3,18
지게차운전원,4,5,5,4,4,22
지게차운전원,4,4,3,5,5,21
지게차운전원,4,5,5,4,4,22
지게차운전원,4,3,4,4,4,19
지게차운전원,3,3,4,3,4,17
지게차운전원,4,4,5,3,4,20
지게차운전원,4,5,3,4,4,20
지게차운전원,4,4,4,4,4,20
지게차운전원,4,3,4,5,4,20
지게차운전원,4,4,3,4,4,19
지게차운전원,4,9,4,4,4,25
지게차운전원,3,9,9,9,3,33
지게차운전원,2,9,9,9,3,32
지게차운전원,2,9,9,9,3,32
지게차운전원,3,9,9,9,3,33
지게차운전원,2,9,9,9,3,32
지게차운전원,3,9,9,9,3,33
지게차운전원,3,4,4,4,4,19
지게차운전원,4,4,3,3,3,17
지게차운전원,4,3,4,4,4,19
지게차운전원,3,4,4,5,4,20
지게차운전원,3,9,4,4,4,24
지게차운전원,3,9,4,3,4,23
선박갑판원,3,2,3,4,3,15
선박갑판원,3,1,4,3,3,14
선박갑판원,3,2,2,3,2,12
선박갑판원,2,2,2,3,2,11
선박갑판원,3,1,3,4,3,14
선박갑판원,2,1,2,3,2,10
선박갑판원,2,1,3,3,2,11
선박갑판원,2,2,2,3,2,11
선박갑판원,2,1,3,3,3,12
선박갑판원,2,2,3,3,2,12
선박갑판원,1,3,2,3,2,11
선박갑판원,2,1,3,3,3,12
선박갑판원,4,4,3,3,3,17
선박갑판원,3,4,3,4,3,17
선박갑판원,2,2,3,3,3,13
선박갑판원,3,4,3,4,3,17
선박갑판원,3,4,3,2,3,15
선박갑판원,4,4,3,5,4,20
선박갑판원,2,4,4,4,4,18
선박갑판원,3,3,3,3,3,15
선박갑판원,3,9,9,4,4,29
선박갑판원,3,3,3,3,3,15
선박갑판원,3,4,4,3,3,17
선박갑판원,3,3,3,3,3,15
선박갑판원,3,3,4,4,4,18
선박갑판원,3,3,4,4,4,18
선박갑판원,3,3,3,3,3,15
선박갑판원,4,4,4,5,4,21
선박갑판원,2,3,3,3,3,14
선박갑판원,5,5,4,4,5,23
하역 및 적재 종사원,3,3,3,3,3,15
하역 및 적재 종사원,2,4,3,4,4,17
하역 및 적재 종사원,1,1,2,3,2,9
하역 및 적재 종사원,3,2,3,3,3,14
하역 및 적재 종사원,2,2,3,4,2,13
하역 및 적재 종사원,3,4,3,3,3,16
하역 및 적재 종사원,3,2,2,5,4,16
하역 및 적재 종사원,3,9,4,4,4,24
하역 및 적재 종사원,2,3,4,4,4,17
하역 및 적재 종사원,4,3,4,3,3,17
하역 및 적재 종사원,4,4,4,4,4,20
하역 및 적재 종사원,2,3,2,3,2,12
하역 및 적재 종사원,4,5,5,4,4,22
하역 및 적재 종사원,2,3,3,4,4,16
하역 및 적재 종사원,3,3,4,3,3,16
하역 및 적재 종사원,3,2,2,3,3,13
하역 및 적재 종사원,2,1,1,3,2,9
하역 및 적재 종사원,2,2,3,4,3,14
하역 및 적재 종사원,3,1,2,3,3,12
하역 및 적재 종사원,2,1,2,2,2,9
하역 및 적재 종사원,2,1,2,3,2,10
하역 및 적재 종사원,2,2,3,4,2,13
하역 및 적재 종사원,3,2,3,3,3,14
하역 및 적재 종사원,3,3,2,3,3,14
하역 및 적재 종사원,3,4,4,3,3,17
하역 및 적재 종사원,3,2,2,3,3,13
하역 및 적재 종사원,3,4,4,3,4,18
하역 및 적재 종사원,4,3,3,4,4,18
하역 및 적재 종사원,3,4,4,4,4,19
하역 및 적재 종사원,3,4,4,2,3,16
택배원,4,3,4,4,4,19
택배원,2,9,4,4,3,22
택배원,3,2,3,4,3,15
택배원,3,2,3,4,3,15
택배원,3,9,9,4,3,28
택배원,4,3,4,4,4,19
택배원,3,9,4,4,4,24
택배원,3,2,3,4,3,15
택배원,3,4,4,4,3,18
택배원,4,4,4,4,4,20
택배원,2,2,2,3,2,11
택배원,3,3,3,3,3,15
택배원,3,3,2,3,3,14
택배원,3,3,3,4,3,16
택배원,4,4,4,4,4,20
택배원,4,3,4,3,3,17
택배원,4,3,3,4,4,18
택배원,5,4,4,5,5,23
택배원,3,9,9,9,4,34
택배원,3,9,9,4,4,29
택배원,2,9,9,9,2,31
택배원,3,9,9,9,3,33
택배원,3,9,9,4,4,29
택배원,3,9,9,4,4,29
택배원,2,3,3,2,3,13
택배원,2,3,3,2,3,13
택배원,3,4,3,4,4,18
택배원,3,3,4,3,3,16
택배원,4,9,9,9,4,35
택배원,4,3,4,4,4,19
기술영업원,3,2,3,4,3,15
기술영업원,3,4,3,4,3,17
기술영업원,3,3,2,4,3,15
기술영업원,4,3,2,4,4,17
기술영업원,3,3,4,4,3,17
기술영업원,3,3,3,4,3,16
기술영업원,3,3,3,4,3,16
기술영업원,4,3,3,4,3,17
기술영업원,4,3,3,4,3,17
기술영업원,3,3,3,5,3,17
기술영업원,4,4,3,5,4,20
기술영업원,4,3,4,3,3,17
기술영업원,3,2,3,3,4,15
기술영업원,3,4,3,4,4,18
기술영업원,4,3,4,4,4,19
기술영업원,4,3,5,5,5,22
기술영업원,4,4,5,5,5,23
기술영업원,4,3,5,4,4,20
기술영업원,4,3,4,5,4,20
기술영업원,4,3,4,4,4,19
기술영업원,4,4,5,5,4,22
기술영업원,5,4,3,4,4,20
기술영업원,4,4,3,4,5,20
기술영업원,4,4,4,4,4,20
기술영업원,4,3,4,4,4,19
기술영업원,3,3,4,4,4,18
기술영업원,3,3,4,4,4,18
기술영업원,4,4,5,5,4,22
기술영업원,3,3,4,5,4,19
기술영업원,3,3,3,4,3,16
기술영업원,3,3,4,3,3,16
자동차영업원,4,4,4,4,4,20
자동차영업원,4,3,3,4,3,17
자동차영업원,3,3,3,4,3,16
자동차영업원,4,9,4,4,4,25
자동차영업원,3,3,4,4,4,18
자동차영업원,4,4,4,5,5,22
자동차영업원,4,9,4,4,4,25
자동차영업원,4,3,4,3,4,18
자동차영업원,4,4,3,4,4,19
자동차영업원,4,3,4,4,4,19
자동차영업원,4,3,3,4,4,18
자동차영업원,4,4,3,4,4,19
자동차영업원,3,3,2,3,3,14
자동차영업원,4,3,3,3,3,16
자동차영업원,3,3,4,3,3,16
자동차영업원,4,5,5,5,4,23
자동차영업원,4,3,3,4,3,17
자동차영업원,3,1,3,4,3,14
자동차영업원,3,2,3,3,3,14
자동차영업원,2,3,3,4,3,15
자동차영업원,2,3,3,3,3,14
자동차영업원,3,3,4,4,3,17
자동차영업원,4,4,4,3,4,19
자동차영업원,4,4,3,4,4,19
자동차영업원,4,3,4,4,5,20
자동차영업원,3,9,3,4,3,22
자동차영업원,3,9,9,9,3,33
자동차영업원,3,9,9,9,3,33
자동차영업원,4,5,4,4,4,21
자동차영업원,4,4,4,5,5,22
해외영업원,4,4,3,4,5,20
해외영업원,4,3,2,5,4,18
해외영업원,3,3,4,5,4,19
해외영업원,4,3,2,5,4,18
해외영업원,3,3,2,3,3,14
해외영업원,3,3,4,5,4,19
해외영업원,4,4,4,4,4,20
해외영업원,4,4,4,4,4,20
해외영업원,4,4,4,4,4,20
해외영업원,4,4,4,4,4,20
해외영업원,4,4,4,3,4,19
해외영업원,4,4,4,4,4,20
해외영업원,5,5,4,4,5,23
해외영업원,4,4,4,4,4,20
해외영업원,4,3,4,4,4,19
해외영업원,5,4,4,4,4,21
해외영업원,4,4,4,4,4,20
해외영업원,4,4,4,4,4,20
해외영업원,5,5,4,5,5,24
해외영업원,4,4,5,4,4,21
해외영업원,5,4,5,4,4,22
해외영업원,4,4,5,4,4,21
해외영업원,5,4,5,4,4,22
해외영업원,3,4,3,3,3,16
해외영업원,4,4,3,4,4,19
해외영업원,4,4,3,4,4,19
해외영업원,4,4,3,4,4,19
해외영업원,4,4,4,3,4,19
해외영업원,5,4,4,5,4,22
해외영업원,5,4,4,3,4,20
제품광고영업원,3,3,2,3,3,14
제품광고영업원,3,4,3,3,3,16
제품광고영업원,3,2,3,4,3,15
제품광고영업원,2,3,3,4,3,15
제품광고영업원,3,2,3,3,3,14
제품광고영업원,3,3,3,4,3,16
제품광고영업원,3,4,2,3,3,15
제품광고영업원,4,3,4,4,4,19
제품광고영업원,3,3,4,5,4,19
제품광고영업원,4,3,4,5,4,20
제품광고영업원,4,3,4,3,4,18
제품광고영업원,4,4,4,4,4,20
제품광고영업원,4,3,4,5,4,20
제품광고영업원,2,3,2,4,3,14
제품광고영업원,2,3,3,4,3,15
제품광고영업원,5,3,4,3,5,20
제품광고영업원,4,5,4,4,4,21
제품광고영업원,3,3,4,3,3,16
제품광고영업원,3,3,3,4,3,16
제품광고영업원,4,4,3,4,4,19
제품광고영업원,3,4,4,3,3,17
제품광고영업원,3,3,3,4,3,16
제품광고영업원,3,3,4,3,3,16
제품광고영업원,3,4,3,4,3,17
제품광고영업원,2,3,3,4,3,15
제품광고영업원,2,2,3,4,3,14
제품광고영업원,3,9,9,9,3,33
제품광고영업원,3,9,9,9,3,33
제품광고영업원,4,9,9,9,4,35
제품광고영업원,3,9,9,9,3,33
상품중개인 및 경매사,4,3,3,4,4,18
상품중개인 및 경매사,4,4,4,5,4,21
상품중개인 및 경매사,4,3,2,3,3,15
상품중개인 및 경매사,3,3,4,4,4,18
상품중개인 및 경매사,3,2,3,3,3,14
상품중개인 및 경매사,4,4,3,4,4,19
상품중개인 및 경매사,4,3,3,3,3,16
상품중개인 및 경매사,4,2,2,2,2,12
상품중개인 및 경매사,3,3,3,4,4,17
상품중개인 및 경매사,3,3,3,3,3,15
상품중개인 및 경매사,4,3,3,3,3,16
상품중개인 및 경매사,4,3,3,4,4,18
상품중개인 및 경매사,4,9,9,9,4,35
상품중개인 및 경매사,4,9,9,9,4,35
상품중개인 및 경매사,3,9,9,9,3,33
상품중개인 및 경매사,3,9,9,9,3,33
상품중개인 및 경매사,3,9,9,9,3,33
상품중개인 및 경매사,3,9,9,9,3,33
상품중개인 및 경매사,4,3,4,3,4,18
상품중개인 및 경매사,5,3,4,4,4,20
상품중개인 및 경매사,5,4,4,5,5,23
상품중개인 및 경매사,4,3,4,4,4,19
상품중개인 및 경매사,4,3,4,4,4,19
상품중개인 및 경매사,5,4,5,5,5,24
상품중개인 및 경매사,4,3,4,4,4,19
상품중개인 및 경매사,4,3,4,4,4,19
상품중개인 및 경매사,4,3,4,4,4,19
상품중개인 및 경매사,3,4,4,4,4,19
상품중개인 및 경매사,4,4,4,4,4,20
상품중개인 및 경매사,4,4,4,4,4,20
부동산중개인,3,3,3,3,4,16
부동산중개인,4,4,3,4,4,19
부동산중개인,4,4,3,4,4,19
부동산중개인,4,3,3,3,3,16
부동산중개인,4,3,3,3,3,16
부동산중개인,3,3,3,3,3,15
부동산중개인,4,4,4,4,4,20
부동산중개인,2,3,3,3,3,14
부동산중개인,4,3,4,4,3,18
부동산중개인,3,3,3,4,4,17
부동산중개인,4,3,3,3,3,16
부동산중개인,4,9,9,3,3,28
부동산중개인,4,9,9,9,4,35
부동산중개인,3,3,3,3,4,16
부동산중개인,3,9,9,9,3,33
부동산중개인,3,3,4,4,4,18
부동산중개인,4,3,3,4,4,18
부동산중개인,4,3,3,3,3,16
부동산중개인,3,1,2,3,3,12
부동산중개인,3,9,9,3,3,27
부동산중개인,4,9,9,4,4,30
부동산중개인,3,2,3,3,3,14
부동산중개인,4,9,9,4,4,30
부동산중개인,3,9,9,4,3,28
부동산중개인,3,3,4,3,4,17
부동산중개인,3,3,4,3,4,17
부동산중개인,3,4,4,3,4,18
부동산중개인,4,3,3,4,3,17
부동산중개인,3,3,4,4,3,17
부동산중개인,3,4,4,4,3,18
상점판매원,3,3,3,4,3,16
상점판매원,3,4,3,4,3,17
상점판매원,3,9,2,2,2,18
상점판매원,3,2,3,4,3,15
상점판매원,3,2,4,4,4,17
상점판매원,3,9,9,4,4,29
상점판매원,3,4,4,4,4,19
상점판매원,3,3,3,2,3,14
상점판매원,3,3,4,4,4,18
상점판매원,3,2,3,4,3,15
상점판매원,3,3,3,3,3,15
상점판매원,2,1,2,3,3,11
상점판매원,3,2,3,3,3,14
상점판매원,3,2,2,3,3,13
상점판매원,2,2,3,4,3,14
상점판매원,3,9,9,9,3,33
상점판매원,3,9,9,9,3,33
상점판매원,3,9,9,9,3,33
상점판매원,3,9,9,9,4,34
상점판매원,3,9,9,9,3,33
상점판매원,4,9,9,9,4,35
상점판매원,3,3,4,4,3,17
상점판매원,3,4,4,4,4,19
상점판매원,2,3,3,4,3,15
상점판매원,3,3,3,4,3,16
상점판매원,3,9,9,4,4,29
상점판매원,3,3,4,4,4,18
상점판매원,3,9,9,9,3,33
상점판매원,3,9,4,9,3,28
상점판매원,3,9,9,9,3,33
소규모판매점장,2,3,4,4,3,16
소규모판매점장,2,3,3,3,3,14
소규모판매점장,3,3,3,3,3,15
소규모판매점장,3,3,3,3,3,15
소규모판매점장,4,3,4,3,3,17
소규모판매점장,3,3,2,3,2,13
소규모판매점장,4,3,4,3,4,18
소규모판매점장,3,4,3,2,2,14
소규모판매점장,3,2,3,3,2,13
소규모판매점장,2,9,9,9,4,33
소규모판매점장,2,9,9,9,3,32
소규모판매점장,3,9,9,9,3,33
소규모판매점장,4,9,9,9,4,35
소규모판매점장,4,3,5,5,5,22
소규모판매점장,4,9,9,9,4,35
소규모판매점장,3,9,9,4,3,28
소규모판매점장,3,9,9,3,3,27
소규모판매점장,2,2,2,3,2,11
소규모판매점장,1,3,3,4,3,14
소규모판매점장,3,2,3,3,3,14
소규모판매점장,2,3,2,4,3,14
소규모판매점장,4,3,3,3,4,17
소규모판매점장,3,4,4,4,5,20
소규모판매점장,3,4,4,3,4,18
소규모판매점장,3,3,4,3,3,16
소규모판매점장,3,2,9,4,4,22
소규모판매점장,3,2,9,4,4,22
소규모판매점장,3,4,4,5,4,20
소규모판매점장,3,9,9,9,3,33
소규모판매점장,2,2,2,3,2,11
통신 기기·서비스 판매원,3,4,4,3,4,18
통신 기기·서비스 판매원,3,3,3,3,3,15
통신 기기·서비스 판매원,2,3,4,3,4,16
통신 기기·서비스 판매원,3,3,4,5,4,19
통신 기기·서비스 판매원,3,4,3,2,3,15
통신 기기·서비스 판매원,2,3,4,3,3,15
통신 기기·서비스 판매원,4,9,4,4,4,25
통신 기기·서비스 판매원,4,4,5,9,4,26
통신 기기·서비스 판매원,4,9,9,4,3,29
통신 기기·서비스 판매원,4,3,5,4,4,20
통신 기기·서비스 판매원,3,3,4,4,4,18
통신 기기·서비스 판매원,3,3,3,4,3,16
통신 기기·서비스 판매원,3,2,3,4,3,15
통신 기기·서비스 판매원,3,1,3,3,3,13
통신 기기·서비스 판매원,3,9,9,4,3,28
통신 기기·서비스 판매원,3,3,3,3,3,15
통신 기기·서비스 판매원,3,3,4,4,3,17
통신 기기·서비스 판매원,3,3,3,3,3,15
통신 기기·서비스 판매원,3,2,3,3,3,14
통신 기기·서비스 판매원,2,3,3,3,3,14
통신 기기·서비스 판매원,4,3,3,4,3,17
통신 기기·서비스 판매원,4,4,3,3,4,18
통신 기기·서비스 판매원,4,4,3,3,4,18
통신 기기·서비스 판매원,4,3,4,5,4,20
통신 기기·서비스 판매원,4,9,9,4,4,30
통신 기기·서비스 판매원,3,9,9,9,4,34
통신 기기·서비스 판매원,3,3,3,3,3,15
통신 기기·서비스 판매원,3,9,9,9,3,33
통신 기기·서비스 판매원,3,4,4,9,4,24
통신 기기·서비스 판매원,4,5,5,5,5,24
텔레마케터(전화통신판매원),2,3,4,2,3,14
텔레마케터(전화통신판매원),3,4,4,5,4,20
텔레마케터(전화통신판매원),3,4,3,2,3,15
텔레마케터(전화통신판매원),3,4,3,4,3,17
텔레마케터(전화통신판매원),2,3,4,5,4,18
텔레마케터(전화통신판매원),3,4,3,5,4,19
텔레마케터(전화통신판매원),3,4,4,5,4,20
텔레마케터(전화통신판매원),4,3,4,5,4,20
텔레마케터(전화통신판매원),4,3,2,3,4,16
텔레마케터(전화통신판매원),3,4,3,4,3,17
텔레마케터(전화통신판매원),4,4,4,3,4,19
텔레마케터(전화통신판매원),4,4,5,3,4,20
텔레마케터(전화통신판매원),4,4,4,4,4,20
텔레마케터(전화통신판매원),4,3,4,4,4,19
텔레마케터(전화통신판매원),4,4,3,3,3,17
텔레마케터(전화통신판매원),3,3,4,4,4,18
텔레마케터(전화통신판매원),2,3,3,4,3,15
텔레마케터(전화통신판매원),3,4,4,3,3,17
텔레마케터(전화통신판매원),4,4,3,3,4,18
텔레마케터(전화통신판매원),3,3,4,3,3,16
텔레마케터(전화통신판매원),3,9,4,4,4,24
텔레마케터(전화통신판매원),3,3,3,4,3,16
텔레마케터(전화통신판매원),3,9,4,4,4,24
텔레마케터(전화통신판매원),2,9,4,5,4,24
텔레마케터(전화통신판매원),2,2,4,4,3,15
텔레마케터(전화통신판매원),3,2,3,4,3,15
텔레마케터(전화통신판매원),2,3,3,4,3,15
텔레마케터(전화통신판매원),2,2,3,3,3,13
텔레마케터(전화통신판매원),2,2,3,3,2,12
텔레마케터(전화통신판매원),2,3,3,4,3,15
상품대여원,3,3,3,3,3,15
상품대여원,3,3,2,4,3,15
상품대여원,2,2,3,3,3,13
상품대여원,3,9,9,4,4,29
상품대여원,4,4,3,3,4,18
상품대여원,3,3,4,4,4,18
상품대여원,2,3,3,4,3,15
상품대여원,2,3,3,4,3,15
상품대여원,3,4,3,4,4,18
상품대여원,4,3,3,4,4,18
상품대여원,4,4,5,5,4,22
상품대여원,4,3,3,4,4,18
상품대여원,4,3,3,4,4,18
상품대여원,4,4,3,3,4,18
상품대여원,4,4,5,5,4,22
상품대여원,4,5,4,3,4,20
상품대여원,3,4,4,3,4,18
상품대여원,3,4,4,4,3,18
상품대여원,2,9,9,3,3,26
상품대여원,3,4,3,3,3,16
상품대여원,3,9,9,4,4,29
상품대여원,3,3,3,3,3,15
상품대여원,3,9,9,9,3,33
상품대여원,2,9,9,3,3,26
상품대여원,4,9,9,9,4,35
상품대여원,4,9,9,9,4,35
상품대여원,4,9,9,9,4,35
상품대여원,3,9,9,9,3,33
상품대여원,2,9,9,9,3,32
상품대여원,2,9,9,9,3,32
온라인판매원,3,2,4,5,4,18
온라인판매원,3,2,5,4,4,18
온라인판매원,2,2,3,4,3,14
온라인판매원,2,2,3,4,2,13
온라인판매원,3,2,2,4,3,14
온라인판매원,3,4,4,5,4,20
온라인판매원,3,3,9,9,3,27
온라인판매원,3,9,9,9,3,33
온라인판매원,3,9,9,9,3,33
온라인판매원,3,3,4,4,3,17
온라인판매원,3,4,3,4,3,17
온라인판매원,3,4,4,4,4,19
온라인판매원,4,4,4,4,4,20
온라인판매원,3,3,4,4,3,17
온라인판매원,4,3,4,4,4,19
온라인판매원,4,9,9,9,4,35
온라인판매원,4,9,9,9,4,35
온라인판매원,4,9,9,9,4,35
온라인판매원,2,1,2,3,2,10
온라인판매원,2,1,3,3,3,12
온라인판매원,3,1,4,3,3,14
온라인판매원,2,2,2,3,3,12
온라인판매원,2,1,2,3,3,11
온라인판매원,3,2,2,3,3,13
온라인판매원,3,3,4,4,3,17
온라인판매원,4,3,3,4,4,18
온라인판매원,4,3,4,4,4,19
온라인판매원,3,4,3,4,3,17
온라인판매원,4,4,4,4,4,20
온라인판매원,4,9,9,9,4,35
방문판매원,2,9,9,9,2,31
방문판매원,3,9,9,9,3,33
방문판매원,3,9,9,9,3,33
방문판매원,2,9,9,9,2,31
방문판매원,4,9,9,9,4,35
방문판매원,2,9,9,3,3,26
방문판매원,2,9,9,3,3,26
방문판매원,3,9,4,4,4,24
방문판매원,3,9,9,4,3,28
방문판매원,3,3,2,4,3,15
방문판매원,2,3,4,4,3,16
방문판매원,2,9,3,3,3,20
방문판매원,3,3,4,4,4,18
방문판매원,3,2,3,1,2,11
방문판매원,3,2,3,3,3,14
방문판매원,3,1,3,4,3,14
방문판매원,3,4,3,3,3,16
방문판매원,3,2,3,4,3,15
방문판매원,4,4,4,4,4,20
방문판매원,3,3,3,3,3,15
방문판매원,3,3,3,3,3,15
방문판매원,2,2,2,4,3,13
방문판매원,3,3,3,3,3,15
방문판매원,2,2,2,3,2,11
방문판매원,4,9,9,5,5,32
방문판매원,5,9,9,5,5,33
방문판매원,5,9,9,5,5,33
방문판매원,3,9,9,9,3,33
방문판매원,3,9,9,9,3,33
방문판매원,4,5,5,5,4,23
노점 및 이동판매원,3,9,9,9,3,33
노점 및 이동판매원,3,9,9,9,3,33
노점 및 이동판매원,2,9,9,9,2,31
노점 및 이동판매원,3,9,9,9,3,33
노점 및 이동판매원,2,9,9,9,2,31
노점 및 이동판매원,2,9,9,9,2,31
노점 및 이동판매원,3,9,9,9,3,33
노점 및 이동판매원,4,9,9,9,4,35
노점 및 이동판매원,4,3,4,4,4,19
노점 및 이동판매원,2,9,9,9,3,32
노점 및 이동판매원,2,9,9,9,2,31
노점 및 이동판매원,2,9,9,9,3,32
노점 및 이동판매원,2,9,9,9,2,31
노점 및 이동판매원,2,9,9,9,2,31
노점 및 이동판매원,2,9,9,9,2,31
노점 및 이동판매원,3,4,4,3,4,18
노점 및 이동판매원,4,3,4,4,3,18
노점 및 이동판매원,3,3,4,3,4,17
노점 및 이동판매원,3,4,3,3,3,16
노점 및 이동판매원,3,3,3,4,3,16
노점 및 이동판매원,3,3,4,4,4,18
노점 및 이동판매원,4,3,3,4,3,17
노점 및 이동판매원,3,9,9,9,3,33
노점 및 이동판매원,3,2,3,3,3,14
노점 및 이동판매원,3,3,3,4,3,16
노점 및 이동판매원,3,3,3,3,3,15
노점 및 이동판매원,3,9,9,9,3,33
노점 및 이동판매원,4,9,9,9,4,35
노점 및 이동판매원,4,9,9,4,4,30
노점 및 이동판매원,3,9,9,9,3,33
매표원 및 복권판매원,4,4,3,4,4,19
매표원 및 복권판매원,4,3,4,4,4,19
매표원 및 복권판매원,4,3,2,3,3,15
매표원 및 복권판매원,2,2,9,3,3,19
매표원 및 복권판매원,3,3,4,4,3,17
매표원 및 복권판매원,2,2,3,3,3,13
매표원 및 복권판매원,3,9,9,3,3,27
매표원 및 복권판매원,3,9,9,9,3,33
매표원 및 복권판매원,4,9,9,4,4,30
매표원 및 복권판매원,4,9,9,9,4,35
매표원 및 복권판매원,4,3,2,3,3,15
매표원 및 복권판매원,2,3,4,4,4,17
매표원 및 복권판매원,4,9,9,3,4,29
매표원 및 복권판매원,3,9,9,4,4,29
매표원 및 복권판매원,3,2,9,4,3,21
매표원 및 복권판매원,3,9,9,9,3,33
매표원 및 복권판매원,3,3,9,4,3,22
매표원 및 복권판매원,2,2,3,4,3,14
매표원 및 복권판매원,3,9,9,9,3,33
매표원 및 복권판매원,3,9,9,9,3,33
매표원 및 복권판매원,2,9,9,9,3,32
매표원 및 복권판매원,3,3,3,4,3,16
매표원 및 복권판매원,3,4,4,3,4,18
매표원 및 복권판매원,4,3,3,4,4,18
매표원 및 복권판매원,4,9,9,9,4,35
매표원 및 복권판매원,4,9,9,9,4,35
매표원 및 복권판매원,3,9,9,9,3,33
매표원 및 복권판매원,2,2,2,3,3,12
매표원 및 복권판매원,3,3,4,4,4,18
매표원 및 복권판매원,2,4,4,4,3,17
주유원,3,3,3,3,3,15
주유원,3,2,3,4,3,15
주유원,3,2,4,4,4,17
주유원,3,4,3,4,3,17
주유원,3,9,9,4,4,29
주유원,3,3,3,2,3,14
주유원,3,2,3,4,3,15
주유원,3,3,4,4,4,18
주유원,3,2,9,3,3,20
